386_C,15,30.0,7.0,0.0,3.0,7.0,2.0,1,0.0
387_B,29,47.0,14.0,0.0,7.0,14.0,1.0,1,0.0
387_C,49,81.0,23.0,0.0,8.0,23.0,2.0,1,0.0
387_D,41,68.0,21.0,0.0,7.0,21.0,2.0,1,0.0
387_E,19,30.0,11.0,0.0,2.0,11.0,2.0,1,0.0
388_B,18,29.0,9.0,0.0,3.0,9.0,3.0,2,0.0
388_C,33,52.0,17.0,0.0,6.0,17.0,2.0,1,0.0
389_A,13,23.0,7.0,0.0,2.0,7.0,2.0,1,0.0
38_A,16,25.0,9.0,0.0,3.0,9.0,3.0,1,0.0
38_B,71,124.0,25.0,0.0,17.0,25.0,2.0,2,0.0
38_C,23,36.0,13.0,0.0,3.0,13.0,3.0,2,0.0
38_D,168,281.0,98.0,0.0,7.0,98.0,7.0,2,0.0
38_E,41,71.0,25.0,0.0,5.0,25.0,2.0,2,0.0
38_G,44,79.0,25.0,0.0,3.0,25.0,3.0,1,0.0
38_H,94,156.0,53.0,0.0,9.0,53.0,2.0,5,0.0
390_A,39,68.0,20.0,0.0,7.0,20.0,2.0,1,0.0
390_B,52,85.0,26.0,0.0,7.0,26.0,2.0,1,0.0
390_C,63,101.0,34.0,0.0,6.0,34.0,2.0,2,0.0
390_D,13,23.0,5.0,0.0,3.0,5.0,3.0,1,0.0
390_E,22,36.0,12.0,0.0,3.0,12.0,3.0,1,0.0
391_A,24,39.0,10.0,0.0,4.0,10.0,1.0,2,0.0
391_B,21,33.0,8.0,0.0,4.0,8.0,4.0,2,0.0
391_C1,17,30.0,8.0,0.0,3.0,8.0,3.0,1,0.0
391_C2,18,34.0,10.0,0.0,3.0,10.0,3.0,1,0.0
391_C3,23,39.0,7.0,0.0,5.0,7.0,1.0,1,0.0
391_D1,5,11.0,1.0,0.0,1.0,1.0,2.0,1,50100.0
391_D2,61,120.0,33.0,0.0,7.0,33.0,1.0,2,0.0
391_E1,5,11.0,1.0,0.0,1.0,1.0,2.0,1,300000.0
391_E2,5,11.0,1.0,0.0,1.0,1.0,2.0,1,300015.0
392_B,102,170.0,60.0,0.0,5.0,60.0,2.0,3,0.0
392_C,37,64.0,23.0,0.0,3.0,23.0,3.0,3,0.0
392_D,39,88.0,21.0,0.0,2.0,21.0,2.0,1,0.0
392_E,252,423.0,151.0,0.0,12.0,151.0,2.0,3,0.0
393_A,17,33.0,6.0,0.0,3.0,6.0,2.0,1,0.0
393_B,20,33.0,11.0,0.0,3.0,11.0,3.0,3,0.0
394_A,7,14.0,2.0,0.0,2.0,2.0,2.0,1,0.0
394_B,30,47.0,17.0,0.0,3.0,17.0,3.0,1,0.0
394_C,91,159.0,44.0,0.0,17.0,44.0,2.0,2,0.0
394_D,33,54.0,20.0,0.0,3.0,20.0,3.0,2,0.0
396_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,3000000.0
396_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,200010.0
397_A,16,25.0,8.0,0.0,3.0,8.0,3.0,1,0.0
397_B,29,53.0,10.0,0.0,7.0,10.0,2.0,1,0.0
398_B,86,139.0,44.0,1.0,6.0,44.0,2.0,2,0.0
398_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,50111.0
399_A,20,34.0,8.0,0.0,5.0,8.0,1.0,1,0.0
39_B,15,26.0,6.0,0.0,3.0,6.0,3.0,1,0.0
39_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,4024.0
39_E,24,37.0,10.0,0.0,4.0,10.0,4.0,1,0.0
39_F,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
39_H,17,28.0,10.0,0.0,2.0,10.0,2.0,3,0.0
39_I,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100100.0
39_J,14,29.0,5.0,0.0,3.0,5.0,2.0,1,0.0
3_B,25,48.0,9.0,0.0,6.0,9.0,2.0,1,0.0
3_C,158,275.0,53.0,0.0,29.0,53.0,2.0,1,0.0
3rdsmallestandlargest-1,27,63.0,9.0,0.0,3.0,9.0,2.0,1,0.0
3-types,14,22.0,8.0,0.0,3.0,8.0,3.0,1,0.0
400_A,22,35.0,10.0,0.0,5.0,10.0,2.0,2,0.0
400_B,19,30.0,9.0,0.0,5.0,9.0,2.0,1,0.0
401_A,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
401_B,18,29.0,7.0,0.0,5.0,7.0,1.0,2,0.0
401_C,25,44.0,8.0,0.0,8.0,8.0,1.0,1,0.0
401_D,37,59.0,20.0,0.0,3.0,20.0,3.0,3,0.0
401_E,34,55.0,17.0,0.0,5.0,17.0,2.0,3,0.0
402_B,62,108.0,29.0,0.0,10.0,29.0,2.0,1,0.0
403_D,36,57.0,21.0,0.0,3.0,21.0,3.0,2,0.0
403_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,400200.0
404_A,63,98.0,25.0,0.0,15.0,25.0,2.0,2,0.0
404_B,65,107.0,37.0,10.0,12.0,37.0,2.0,1,0.0
404_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1000001.0
404_E,39,63.0,21.0,0.0,7.0,21.0,2.0,1,0.0
407_B,45,79.0,28.0,0.0,6.0,28.0,2.0,1,0.0
408_A,23,39.0,10.0,0.0,5.0,10.0,2.0,2,0.0
408_B,47,78.0,16.0,0.0,10.0,16.0,1.0,1,0.0
409_I,8,15.0,2.0,0.0,3.0,3.0,3.0,2,0.0
40_E,17,26.0,9.0,0.0,3.0,9.0,3.0,1,0.0
411_A,65,109.0,28.0,0.0,14.0,28.0,2.0,1,0.0
411_B,15,25.0,7.0,0.0,3.0,7.0,3.0,1,0.0
412_B,13,22.0,6.0,0.0,3.0,6.0,3.0,1,0.0
412_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100020.0
412_E,175,315.0,101.0,0.0,16.0,101.0,2.0,1,0.0
413_A,47,79.0,21.0,0.0,14.0,21.0,2.0,1,0.0
413_B,24,38.0,14.0,0.0,3.0,14.0,3.0,2,0.0
413_C,28,42.0,15.0,0.0,6.0,15.0,2.0,1,0.0
413_D,28,46.0,13.0,0.0,5.0,13.0,2.0,1,0.0
413_E,80,145.0,45.0,0.0,12.0,45.0,2.0,1,0.0
4141,45,73.0,25.0,0.0,3.0,25.0,3.0,2,0.0
414_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100100.0
415_A,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
416_A,80,159.0,28.0,0.0,23.0,28.0,2.0,1,0.0
416_B,18,31.0,9.0,0.0,3.0,9.0,3.0,1,0.0
416_C,28,48.0,14.0,0.0,6.0,14.0,2.0,1,0.0
417_A,30,49.0,17.0,0.0,3.0,17.0,3.0,1,0.0
417_B,33,56.0,16.0,0.0,7.0,16.0,2.0,1,0.0
417_D,62,106.0,35.0,0.0,5.0,35.0,2.0,2,0.0
418_D,21,39.0,9.0,0.0,2.0,9.0,2.0,1,0.0
418_E,23,38.0,13.0,0.0,3.0,13.0,3.0,2,0.0
41_A,16,36.0,4.0,0.0,2.0,4.0,2.0,1,0.0
41_B,50,79.0,30.0,0.0,7.0,30.0,2.0,2,0.0
41_C,21,40.0,5.0,0.0,4.0,5.0,1.0,2,0.0
41_D,15,27.0,8.0,0.0,3.0,8.0,3.0,2,0.0
41_E,15,28.0,6.0,0.0,3.0,6.0,3.0,2,0.0
420_B,19,32.0,8.0,0.0,5.0,8.0,2.0,1,0.0
420_C,52,99.0,30.0,0.0,6.0,30.0,2.0,1,0.0
420_D,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
420_E,7,12.0,3.0,2.0,2.0,3.0,2.0,1,0.0
421_A,16,28.0,7.0,0.0,3.0,7.0,3.0,1,0.0
421_D,59,114.0,28.0,0.0,5.0,28.0,2.0,1,0.0
424_B,26,43.0,16.0,0.0,4.0,16.0,4.0,1,0.0
425_B,28,44.0,16.0,0.0,3.0,16.0,3.0,2,0.0
425_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100009.0
425_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100005.0
425_E,39,62.0,18.0,0.0,3.0,18.0,3.0,1,0.0
426_A,33,54.0,19.0,0.0,5.0,19.0,2.0,1,0.0
427_A,27,46.0,11.0,0.0,8.0,11.0,2.0,1,0.0
427_B,25,43.0,11.0,0.0,7.0,11.0,2.0,1,0.0
427_D,75,115.0,46.0,0.0,5.0,46.0,2.0,2,0.0
427_E,27,41.0,16.0,0.0,3.0,16.0,3.0,1,0.0
429_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1,111111.0
429_B,85,143.0,48.0,0.0,3.0,48.0,3.0,2,0.0
429_C,16,26.0,7.0,0.0,4.0,7.0,4.0,1,0.0
429_D,37,59.0,21.0,0.0,3.0,21.0,3.0,2,0.0
429_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,200000.0
42_C,26,46.0,11.0,0.0,5.0,11.0,2.0,2,0.0
42_D,32,52.0,14.0,0.0,6.0,14.0,2.0,2,0.0
4-3,15,24.0,7.0,0.0,3.0,7.0,3.0,2,0.0
430_A,18,31.0,9.0,0.0,3.0,9.0,3.0,1,0.0
430_B,49,82.0,27.0,0.0,6.0,27.0,1.0,2,0.0
431_A,23,37.0,12.0,0.0,3.0,12.0,3.0,1,0.0
431_B,40,66.0,23.0,0.0,3.0,23.0,3.0,3,0.0
431_D,34,56.0,19.0,0.0,3.0,19.0,3.0,2,0.0
432_A,19,32.0,8.0,0.0,5.0,8.0,2.0,1,0.0
432_B,30,50.0,16.0,0.0,3.0,16.0,3.0,1,0.0
432_C,18,29.0,8.0,0.0,4.0,8.0,4.0,1,0.0
432_E,45,73.0,20.0,0.0,5.0,20.0,1.0,1,0.0
433_A,21,35.0,9.0,0.0,6.0,9.0,2.0,1,0.0
433_D,16,27.0,8.0,0.0,3.0,8.0,3.0,3,0.0
433_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,210.0
434_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,20005.0
435_A,27,43.0,14.0,0.0,6.0,14.0,2.0,1,0.0
435_B,31,53.0,12.0,0.0,6.0,12.0,2.0,2,0.0
437_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1,4.0
439_A,11,20.0,5.0,0.0,2.0,5.0,2.0,1,0.0
439_B,26,41.0,13.0,0.0,5.0,13.0,2.0,1,0.0
439_C,14,26.0,6.0,0.0,2.0,6.0,2.0,1,0.0
439_D,25,39.0,13.0,0.0,3.0,13.0,3.0,1,0.0
439_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100001.0
43_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1,101.0
43_C,14,26.0,6.0,0.0,2.0,6.0,2.0,1,0.0
43_D,29,52.0,9.0,0.0,6.0,9.0,2.0,2,0.0
43_E,127,206.0,76.0,0.0,15.0,76.0,1.0,3,0.0
4-4,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1000005.0
440_A,15,24.0,7.0,0.0,3.0,7.0,3.0,1,0.0
440_B,30,46.0,15.0,0.0,6.0,15.0,2.0,1,0.0
440_C,12,20.0,6.0,0.0,2.0,6.0,2.0,1,0.0
440_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,402.0
441_A,19,33.0,8.0,0.0,5.0,8.0,2.0,1,0.0
441_B,46,79.0,26.0,0.0,3.0,26.0,3.0,1,0.0
441_D,39,66.0,19.0,0.0,7.0,19.0,1.0,2,0.0
441_E,11,19.0,5.0,0.0,2.0,5.0,2.0,1,0.0
442_A,21,35.0,10.0,0.0,5.0,10.0,2.0,1,0.0
442_B,47,79.0,26.0,7.0,5.0,26.0,2.0,1,0.0
442_E,19,29.0,7.0,0.0,2.0,7.0,2.0,1,0.0
443_A,26,51.0,9.0,0.0,4.0,9.0,1.0,1,0.0
443_B,41,68.0,17.0,0.0,8.0,17.0,3.0,3,0.0
444_C,24,54.0,10.0,0.0,5.0,10.0,2.0,1,0.0
444_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1100000.0
445_A,28,50.0,10.0,0.0,5.0,10.0,2.0,2,0.0
446_A,102,171.0,58.0,0.0,7.0,58.0,2.0,1,0.0
446_B,39,63.0,21.0,0.0,3.0,21.0,3.0,1,0.0
446_D,28,46.0,16.0,0.0,3.0,16.0,3.0,3,0.0
447_A,32,54.0,16.0,0.0,6.0,16.0,2.0,1,0.0
448_B,33,57.0,10.0,0.0,7.0,10.0,1.0,1,0.0
448_C,22,35.0,12.0,0.0,5.0,12.0,2.0,1,0.0
448_D,20,31.0,10.0,0.0,3.0,10.0,3.0,2,0.0
448_E,34,56.0,16.0,0.0,7.0,16.0,1.0,1,0.0
449_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100000.0
449_C,47,81.0,25.0,0.0,3.0,25.0,3.0,1,0.0
449_D,15,24.0,7.0,0.0,3.0,7.0,3.0,2,0.0
449_E,51,86.0,21.0,0.0,2.0,21.0,2.0,1,0.0
44_A,25,58.0,8.0,0.0,3.0,8.0,2.0,1,0.0
44_B,38,64.0,17.0,0.0,8.0,17.0,2.0,2,0.0
44_C,23,38.0,10.0,0.0,7.0,10.0,1.0,1,0.0
44_D,36,65.0,17.0,2.0,3.0,17.0,3.0,2,0.0
44_E,19,32.0,9.0,0.0,3.0,9.0,3.0,3,0.0
44_F,42,74.0,19.0,2.0,3.0,19.0,3.0,1,0.0
44_G,24,41.0,16.0,0.0,3.0,16.0,3.0,1,0.0
44_I,26,44.0,11.0,0.0,7.0,11.0,2.0,2,0.0
44_J,49,81.0,26.0,0.0,7.0,26.0,2.0,3,0.0
450_A,25,41.0,12.0,0.0,5.0,12.0,2.0,1,0.0
451_B,20,33.0,10.0,0.0,4.0,10.0,4.0,1,0.0
451_C,42,83.0,13.0,0.0,11.0,13.0,2.0,1,0.0
451_D,57,93.0,30.0,0.0,3.0,30.0,3.0,1,0.0
451_E,26,43.0,14.0,0.0,4.0,14.0,2.0,1,0.0
452_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1,8.0
452_D,78,128.0,46.0,0.0,9.0,46.0,2.0,1,0.0
454_A,42,70.0,16.0,0.0,9.0,16.0,2.0,2,0.0
454_B,30,50.0,17.0,0.0,6.0,17.0,2.0,1,0.0
455_A,25,45.0,16.0,0.0,3.0,16.0,3.0,1,0.0
455_B,48,78.0,26.0,0.0,6.0,26.0,2.0,1,0.0
455_C,56,99.0,37.0,0.0,5.0,37.0,2.0,2,0.0
455_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,0.0
455_E,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
459_C,17,28.0,9.0,0.0,3.0,9.0,3.0,2,0.0
459_D,19,30.0,10.0,0.0,3.0,10.0,3.0,1,0.0
45_D,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
45_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,120.0
45_G,16,26.0,7.0,0.0,4.0,7.0,4.0,1,0.0
45_H,90,158.0,49.0,0.0,10.0,49.0,2.0,1,0.0
45_I,15,40.0,3.0,0.0,2.0,3.0,2.0,1,0.0
45_J,17,28.0,9.0,0.0,3.0,9.0,3.0,2,0.0
460_B,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
460_C,13,21.0,7.0,0.0,3.0,7.0,3.0,2,0.0
460_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2117025.0
461_A,18,28.0,10.0,0.0,3.0,10.0,3.0,1,0.0
461_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100009.0
461_D,21,36.0,12.0,0.0,3.0,12.0,3.0,1,0.0
461_E,33,58.0,20.0,0.0,5.0,20.0,1.0,1,0.0
462_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1,110.0
462_B,23,38.0,14.0,0.0,3.0,14.0,3.0,1,0.0
463_B,13,22.0,6.0,0.0,3.0,6.0,3.0,1,0.0
463_C,65,102.0,37.0,0.0,10.0,37.0,2.0,2,0.0
463_D,31,51.0,18.0,0.0,4.0,18.0,4.0,3,0.0
463_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,111111.0
464_A,76,126.0,35.0,0.0,13.0,35.0,1.0,1,0.0
464_B,113,185.0,67.0,0.0,15.0,67.0,2.0,2,0.0
464_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100005.0
464_D,76,123.0,32.0,10.0,3.0,32.0,3.0,2,0.0
464_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,110000.0
465_B,32,54.0,14.0,0.0,9.0,14.0,2.0,1,0.0
466_B,43,68.0,23.0,0.0,8.0,23.0,2.0,1,0.0
466_D,52,88.0,24.0,0.0,7.0,24.0,4.0,1,0.0
466_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100005.0
467_A,20,35.0,8.0,0.0,5.0,8.0,2.0,1,0.0
467_D,21,36.0,7.0,0.0,5.0,7.0,2.0,1,0.0
467_E,38,76.0,15.0,0.0,3.0,15.0,3.0,1,0.0
468_B,16,28.0,7.0,0.0,3.0,7.0,3.0,1,0.0
468_E,18,30.0,7.0,0.0,3.0,7.0,3.0,1,0.0
469_B,27,42.0,11.0,0.0,4.0,11.0,4.0,2,0.0
46_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,0.0
46_D,22,36.0,12.0,0.0,3.0,12.0,3.0,2,0.0
46_E,15,25.0,8.0,0.0,3.0,8.0,3.0,2,0.0
46_F,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1024.0
46_G,16,26.0,9.0,0.0,3.0,9.0,3.0,1,0.0
471_B,16,29.0,8.0,0.0,3.0,8.0,3.0,2,0.0
472_B,19,29.0,9.0,0.0,3.0,9.0,3.0,1,0.0
472_D,34,57.0,19.0,0.0,5.0,19.0,5.0,2,0.0
472_F,22,35.0,9.0,0.0,5.0,9.0,1.0,2,0.0
472_G,48,79.0,29.0,0.0,2.0,29.0,2.0,2,0.0
474_A,24,55.0,6.0,0.0,3.0,6.0,2.0,1,0.0
474_B,16,29.0,7.0,0.0,3.0,7.0,3.0,1,0.0
474_C,26,44.0,13.0,0.0,5.0,13.0,2.0,2,0.0
474_D,24,43.0,10.0,0.0,3.0,10.0,3.0,1,0.0
474_F,69,161.0,40.0,0.0,3.0,40.0,2.0,1,0.0
475_C,40,66.0,19.0,0.0,7.0,19.0,1.0,1,0.0
476_B,38,61.0,17.0,0.0,9.0,17.0,2.0,1,0.0
477_D,36,62.0,16.0,0.0,8.0,16.0,2.0,1,0.0
477_E,54,104.0,36.0,0.0,3.0,36.0,3.0,1,0.0
478_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,20.0
479_B,20,36.0,12.0,0.0,3.0,12.0,3.0,1,0.0
479_C,31,50.0,19.0,0.0,6.0,19.0,2.0,1,0.0
479_E,27,44.0,15.0,0.0,3.0,15.0,3.0,1,0.0
47-attacks-oo7-3,15,26.0,8.0,0.0,2.0,8.0,2.0,1,0.0
47_B,14,23.0,6.0,0.0,3.0,6.0,3.0,1,0.0
47_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,6.0
47_D,28,44.0,14.0,0.0,5.0,14.0,2.0,2,0.0
47_E,18,30.0,10.0,0.0,3.0,10.0,3.0,1,0.0
480_E,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
482_A,11,18.0,5.0,0.0,3.0,5.0,3.0,1,0.0
482_E,76,119.0,36.0,0.0,17.0,36.0,2.0,1,0.0
483_B,45,71.0,23.0,0.0,7.0,23.0,2.0,1,0.0
484_C,18,29.0,11.0,0.0,3.0,11.0,3.0,2,0.0
484_D,50,77.0,24.0,0.0,7.0,24.0,2.0,1,0.0
485_B,16,27.0,8.0,0.0,3.0,8.0,3.0,1,0.0
486_E,22,36.0,12.0,0.0,3.0,12.0,3.0,1,0.0
487_A,79,124.0,39.0,0.0,10.0,39.0,2.0,2,0.0
487_B,23,48.0,11.0,0.0,2.0,11.0,2.0,2,0.0
487_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,1500075.0
488_A,19,34.0,7.0,0.0,5.0,7.0,2.0,2,0.0
489_A,22,35.0,12.0,0.0,5.0,12.0,2.0,2,0.0
489_B,52,85.0,26.0,0.0,10.0,26.0,1.0,1,0.0
489_C,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
489_F,82,143.0,48.0,0.0,9.0,48.0,2.0,2,0.0
48_B,113,184.0,66.0,0.0,9.0,66.0,2.0,2,0.0
48_C,13,22.0,6.0,0.0,3.0,6.0,3.0,2,0.0
48_D,21,36.0,10.0,0.0,3.0,10.0,3.0,1,0.0
48_E,16,28.0,8.0,0.0,3.0,8.0,3.0,1,0.0
48_G,5,11.0,1.0,0.0,1.0,1.0,2.0,1,220000.0
490_A,30,59.0,16.0,0.0,3.0,16.0,3.0,1,0.0
490_C,15,24.0,7.0,0.0,3.0,7.0,3.0,1,0.0
490_D,20,37.0,9.0,0.0,3.0,9.0,3.0,1,0.0
490_E,42,69.0,22.0,0.0,8.0,22.0,2.0,1,0.0
490_F,5,11.0,1.0,0.0,1.0,1.0,2.0,1,6009.0
491_A,11,20.0,4.0,0.0,3.0,4.0,3.0,1,0.0
491_B,56,89.0,28.0,0.0,5.0,28.0,2.0,1,0.0
491_C,50,84.0,27.0,0.0,8.0,27.0,2.0,1,0.0
492_B,24,40.0,13.0,0.0,3.0,13.0,3.0,1,0.0
492_C,39,66.0,27.0,0.0,2.0,27.0,2.0,1,0.0
492_D,27,42.0,14.0,0.0,5.0,14.0,2.0,2,0.0
493_A,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2.0
493_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2.0
493_C,73,134.0,42.0,0.0,7.0,42.0,2.0,1,0.0
494_C,5,11.0,1.0,0.0,1.0,1.0,2.0,1,5007.0
494_E,60,105.0,30.0,0.0,5.0,30.0,2.0,1,0.0
496_B,28,48.0,11.0,0.0,3.0,11.0,2.0,3,0.0
498_D,33,66.0,16.0,0.0,6.0,16.0,2.0,1,0.0
499_A,11,17.0,6.0,0.0,2.0,6.0,2.0,2,0.0
499_B,13,26.0,4.0,0.0,3.0,4.0,3.0,1,0.0
49_A,13,24.0,4.0,0.0,2.0,4.0,1.0,1,0.0
49_B,30,49.0,17.0,0.0,5.0,17.0,2.0,2,0.0
49_C,19,32.0,7.0,0.0,6.0,7.0,2.0,1,0.0
49_D,24,38.0,11.0,0.0,6.0,11.0,2.0,1,0.0
49_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,26.0
4_B,15,26.0,7.0,0.0,3.0,7.0,3.0,1,0.0
4_D,54,89.0,30.0,0.0,8.0,30.0,2.0,1,0.0
500_A,13,20.0,7.0,0.0,3.0,7.0,3.0,1,0.0
500_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100100.0
501_B,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2010.0
504_D,16,28.0,6.0,0.0,4.0,6.0,1.0,1,0.0
504_E,21,33.0,6.0,0.0,4.0,6.0,1.0,1,0.0
505_A,24,42.0,10.0,0.0,4.0,10.0,2.0,3,0.0
505_C,16,27.0,8.0,0.0,3.0,8.0,3.0,1,0.0
506_E,24,37.0,15.0,0.0,3.0,15.0,3.0,2,0.0
507_A,16,32.0,5.0,0.0,3.0,5.0,2.0,1,0.0
508_A,50,84.0,24.0,0.0,7.0,24.0,2.0,3,0.0
508_B,34,63.0,10.0,0.0,6.0,10.0,2.0,1,0.0
508_C,7,16.0,2.0,0.0,2.0,2.0,2.0,1,0.0
508_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,300000.0
508_E,37,66.0,12.0,0.0,5.0,12.0,1.0,2,0.0
509_B,29,50.0,11.0,0.0,6.0,11.0,2.0,2,0.0
509_C,24,40.0,12.0,0.0,3.0,12.0,3.0,1,0.0
509_F,56,90.0,28.0,0.0,5.0,28.0,2.0,3,0.0
50_B,22,34.0,11.0,0.0,3.0,11.0,3.0,1,0.0
510_A,33,59.0,10.0,0.0,10.0,10.0,2.0,2,0.0
510_C,27,45.0,12.0,0.0,4.0,12.0,4.0,2,0.0
510_D,11,17.0,5.0,0.0,3.0,5.0,3.0,3,0.0
513_C,30,49.0,14.0,0.0,8.0,14.0,2.0,1,0.0
513_D2,15,24.0,8.0,0.0,3.0,8.0,3.0,1,0.0
513_E1,27,45.0,15.0,0.0,3.0,15.0,3.0,1,0.0
513_E2,24,40.0,14.0,0.0,3.0,14.0,3.0,4,0.0
513_F1,5,14.0,1.0,0.0,1.0,1.0,2.0,1,10019.0
513_F2,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2119.0
514_A,30,48.0,14.0,0.0,5.0,14.0,2.0,1,0.0
515_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,2005.0
518_A,20,37.0,7.0,0.0,5.0,7.0,2.0,1,0.0
518_B,90,151.0,55.0,0.0,3.0,55.0,3.0,1,0.0
518_C,62,111.0,45.0,0.0,5.0,45.0,2.0,1,0.0
518_D,21,34.0,12.0,0.0,3.0,12.0,3.0,1,0.0
518_E,20,33.0,8.0,0.0,5.0,8.0,1.0,1,0.0
518_F,125,202.0,68.0,0.0,12.0,68.0,2.0,2,0.0
519_A,27,45.0,11.0,0.0,5.0,11.0,2.0,1,0.0
519_B,15,25.0,7.0,0.0,3.0,7.0,3.0,1,0.0
51_B,15,30.0,7.0,0.0,3.0,7.0,2.0,1,0.0
51_C,34,57.0,16.0,0.0,4.0,16.0,1.0,2,0.0
51_D,87,144.0,44.0,0.0,13.0,44.0,2.0,1,0.0
51_E,42,72.0,26.0,0.0,3.0,26.0,3.0,2,0.0
520_A,20,41.0,8.0,0.0,2.0,8.0,2.0,1,0.0
521_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,100007.0
522_A,21,37.0,7.0,0.0,3.0,7.0,2.0,2,0.0
522_B,33,53.0,16.0,0.0,6.0,16.0,2.0,1,0.0
522_C,21,36.0,12.0,0.0,3.0,12.0,3.0,2,0.0
522_D,5,11.0,1.0,0.0,1.0,1.0,2.0,1,500010.0
523_A,21,34.0,9.0,0.0,3.0,9.0,3.0,2,0.0
523_C,30,53.0,13.0,0.0,7.0,13.0,1.0,1,0.0
523_D,41,74.0,18.0,0.0,6.0,18.0,2.0,1,0.0
525_A,45,74.0,23.0,0.0,6.0,23.0,2.0,1,0.0
525_B,33,61.0,11.0,0.0,5.0,11.0,2.0,1,0.0
525_C,44,72.0,23.0,0.0,8.0,23.0,2.0,1,0.0
525_D,15,24.0,7.0,0.0,3.0,7.0,3.0,2,0.0
525_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,26.0
527_B,20,35.0,9.0,0.0,5.0,9.0,2.0,1,0.0
529_B,10,16.0,4.0,0.0,3.0,4.0,3.0,1,0.0
52_A,14,26.0,6.0,0.0,2.0,6.0,2.0,1,0.0
52_B,35,56.0,17.0,0.0,5.0,17.0,2.0,2,0.0
52_C,69,134.0,35.0,0.0,12.0,35.0,2.0,1,0.0
533_B,103,188.0,72.0,0.0,3.0,72.0,3.0,1,0.0
533_F,16,28.0,5.0,0.0,3.0,5.0,3.0,1,0.0
534_A,13,22.0,5.0,0.0,3.0,5.0,3.0,1,0.0
534_B,28,44.0,16.0,0.0,3.0,16.0,3.0,1,0.0
534_C,29,49.0,14.0,0.0,3.0,14.0,3.0,1,0.0
534_D,14,23.0,7.0,0.0,3.0,7.0,3.0,1,0.0
538_A,22,54.0,6.0,0.0,4.0,6.0,2.0,2,0.0
538_B,11,20.0,5.0,0.0,2.0,5.0,2.0,1,0.0
538_C,36,61.0,19.0,0.0,4.0,19.0,4.0,1,0.0
538_D,19,32.0,9.0,0.0,3.0,9.0,3.0,2,0.0
538_E,5,11.0,1.0,0.0,1.0,1.0,2.0,1,200005.0
